Initial packet size,Initial TTL,Window size,DF flag,port,Max Segment Size,Window Scalling Value,sackOK,Target
1734,54,54,41984,1,49238,0,0,0,windows
1735,1088,54,42496,1,49238,0,0,0,windows
1736,475,54,42496,1,49238,0,0,0,windows
1737,54,128,65025,1,49238,0,0,0,windows
1738,123,54,42496,1,49238,0,0,0,windows
1739,54,54,42496,1,49237,0,0,0,windows
1740,507,128,65025,1,49216,0,0,0,windows
1741,507,128,64257,1,49207,0,0,0,windows
1742,147,250,2816,0,49216,0,0,0,windows
1743,54,128,64001,1,49207,0,0,0,windows
1744,54,128,62721,1,49207,0,0,0,windows
1745,54,128,61185,1,49207,0,0,0,windows
1746,1406,249,2816,0,49207,0,0,0,windows
1747,112,249,2816,0,49207,0,0,0,windows
1748,259,249,2816,0,49207,0,0,0,windows
1749,763,128,2,1,49237,0,0,0,windows
1750,54,54,41984,1,49237,0,0,0,windows
1751,1088,54,42496,1,49237,0,0,0,windows
1752,54,128,64513,1,49237,0,0,0,windows
1753,475,54,42496,1,49237,0,0,0,windows
1754,123,54,42496,1,49237,0,0,0,windows
1755,54,128,65281,1,49237,0,0,0,windows
1756,66,128,32,1,49246,1460,8,1,windows
1757,66,128,32,1,49245,1460,8,1,windows
1758,66,54,15525,1,49246,1410,8,1,windows
1759,54,128,2,1,49246,0,0,0,windows
1760,236,128,2,1,49246,0,0,0,windows
1761,66,54,10350,1,49245,1410,8,1,windows
1762,54,128,2,1,49245,0,0,0,windows
1763,236,128,2,1,49245,0,0,0,windows
1764,54,54,42240,1,49246,0,0,0,windows
1765,1464,54,42496,1,49246,0,0,0,windows
1766,561,54,42496,1,49246,0,0,0,windows
1767,54,128,65025,1,49246,0,0,0,windows
1768,54,54,29440,1,49245,0,0,0,windows
1769,1464,54,29440,1,49245,0,0,0,windows
1770,561,54,29440,1,49245,0,0,0,windows
1771,54,128,65025,1,49245,0,0,0,windows
1772,220,128,65025,1,49246,0,0,0,windows
1773,220,128,65025,1,49245,0,0,0,windows
1774,145,54,42496,1,49246,0,0,0,windows
1775,54,128,64769,1,49246,0,0,0,windows
1776,145,54,30464,1,49245,0,0,0,windows
1777,54,128,64769,1,49245,0,0,0,windows
1778,955,128,64769,1,49245,0,0,0,windows
1779,54,54,32256,1,49245,0,0,0,windows
1780,1464,54,32256,1,49245,0,0,0,windows
1781,911,54,32256,1,49245,0,0,0,windows
1782,54,128,64513,1,49245,0,0,0,windows
1783,1464,128,65281,1,49212,0,0,0,windows
1784,269,128,65281,1,49212,0,0,0,windows
1785,971,128,64513,1,49245,0,0,0,windows
1786,1003,128,64769,1,49246,0,0,0,windows
1787,66,128,32,1,49248,1460,8,1,windows
1788,66,128,32,1,49249,1460,8,1,windows
1789,54,54,42496,1,49212,0,0,0,windows
1790,66,55,15525,1,49249,1410,8,1,windows
1791,54,128,2,1,49249,0,0,0,windows
1792,778,54,42496,1,49212,0,0,0,windows
1793,54,128,64769,1,49212,0,0,0,windows
1794,233,128,2,1,49249,0,0,0,windows
1795,54,54,34048,1,49245,0,0,0,windows
1796,66,250,15525,1,49248,1410,8,1,windows
1797,54,128,2,1,49248,0,0,0,windows
1798,233,128,2,1,49248,0,0,0,windows
1799,54,55,42240,1,49249,0,0,0,windows
1800,1464,55,42496,1,49249,0,0,0,windows
1801,385,55,42496,1,49249,0,0,0,windows
1802,54,128,65025,1,49249,0,0,0,windows
1803,457,54,42496,1,49246,0,0,0,windows
1804,54,250,42240,1,49248,0,0,0,windows
1805,1464,250,42496,1,49248,0,0,0,windows
1806,385,250,42496,1,49248,0,0,0,windows
1807,54,128,65025,1,49248,0,0,0,windows
1808,180,128,65025,1,49249,0,0,0,windows
1809,1464,128,65281,1,49211,0,0,0,windows
1810,135,128,65281,1,49211,0,0,0,windows
1811,105,55,42496,1,49249,0,0,0,windows
1812,180,128,65025,1,49248,0,0,0,windows
1813,54,55,41216,1,49211,0,0,0,windows
1814,426,128,65025,1,49249,0,0,0,windows
1815,598,55,42496,1,49211,0,0,0,windows
1816,54,128,64769,1,49211,0,0,0,windows
1817,54,128,64001,1,49249,0,0,0,windows
1818,54,128,62721,1,49249,0,0,0,windows
1819,105,250,42496,1,49248,0,0,0,windows
1820,199,55,42496,1,49249,0,0,0,windows
1821,54,128,65281,1,49249,0,0,0,windows
1822,1464,54,34048,1,49245,0,0,0,windows
1823,609,54,34048,1,49245,0,0,0,windows
1824,436,128,65281,1,49249,0,0,0,windows
1825,296,55,42496,1,49249,0,0,0,windows
1826,1003,128,65025,1,49245,0,0,0,windows
1827,1003,128,65025,1,49246,0,0,0,windows
1828,66,128,32,1,49250,1460,8,1,windows
1829,66,128,32,1,49251,1460,8,1,windows
1830,66,128,32,1,49252,1460,8,1,windows
1831,66,128,32,1,49253,1460,8,1,windows
1832,66,54,15525,1,49251,1410,8,1,windows
1833,54,128,2,1,49251,0,0,0,windows
1834,268,128,2,1,49251,0,0,0,windows
1835,286,54,42496,1,49246,0,0,0,windows
1836,54,128,65281,1,49246,0,0,0,windows
1837,1003,128,65281,1,49246,0,0,0,windows
1838,66,55,15525,1,49252,1410,8,1,windows
1839,54,128,2,1,49252,0,0,0,windows
1840,54,54,36096,1,49245,0,0,0,windows
1841,66,249,15525,1,49250,1410,8,1,windows
1842,54,128,2,1,49250,0,0,0,windows
1843,236,128,2,1,49252,0,0,0,windows
1844,268,128,2,1,49250,0,0,0,windows
1845,1264,54,36096,1,49245,0,0,0,windows
1846,66,249,15525,1,49253,1410,8,1,windows
1847,54,128,2,1,49253,0,0,0,windows
1848,236,128,2,1,49253,0,0,0,windows
1849,1003,128,2,1,49245,0,0,0,windows
1850,54,54,42240,1,49251,0,0,0,windows
1851,1464,54,42496,1,49251,0,0,0,windows
1852,561,54,42496,1,49251,0,0,0,windows
1853,54,128,65025,1,49251,0,0,0,windows
1854,54,55,42240,1,49252,0,0,0,windows
1855,1464,55,42496,1,49252,0,0,0,windows
1856,561,55,42496,1,49252,0,0,0,windows
1857,54,128,65025,1,49252,0,0,0,windows
1858,54,249,42240,1,49250,0,0,0,windows
1859,1464,249,42496,1,49250,0,0,0,windows
1860,561,249,42496,1,49250,0,0,0,windows
1861,54,128,65025,1,49250,0,0,0,windows
1862,54,249,42240,1,49253,0,0,0,windows
1863,1464,249,42496,1,49253,0,0,0,windows
1864,220,128,65025,1,49251,0,0,0,windows
1865,220,128,65025,1,49252,0,0,0,windows
1866,561,249,42496,1,49253,0,0,0,windows
1867,220,128,65025,1,49250,0,0,0,windows
1868,1088,54,37888,1,49245,0,0,0,windows
1869,145,54,42496,1,49251,0,0,0,windows
1870,54,128,64769,1,49251,0,0,0,windows
1871,145,55,42496,1,49252,0,0,0,windows
1872,54,128,64769,1,49252,0,0,0,windows
1873,347,128,64769,1,49252,0,0,0,windows
1874,220,128,2,1,49253,0,0,0,windows
1875,145,249,42496,1,49250,0,0,0,windows
1876,54,128,64769,1,49250,0,0,0,windows
1877,145,249,42496,1,49253,0,0,0,windows
1878,54,128,65281,1,49253,0,0,0,windows
1879,1456,54,42496,1,49246,0,0,0,windows
1880,1312,55,42496,1,49252,0,0,0,windows
1881,382,128,2,1,49205,0,0,0,windows
1882,951,250,42496,1,49205,0,0,0,windows
1883,54,128,64513,1,49205,0,0,0,windows
1884,423,128,64257,1,49242,0,0,0,windows
1885,764,56,42496,1,49242,0,0,0,windows
1886,924,128,65025,1,49203,0,0,0,windows
1887,1104,54,42496,1,49203,0,0,0,windows
1888,946,128,2,1,49204,0,0,0,windows
1889,66,128,32,1,49254,1460,8,1,windows
1890,66,128,32,1,49255,1460,8,1,windows
1891,66,128,32,1,49256,1460,8,1,windows
1892,1306,55,42496,1,49204,0,0,0,windows
1893,66,60,65535,0,49255,1430,8,1,windows
1894,54,128,258,1,49255,0,0,0,windows
1895,66,60,65535,0,49254,1430,8,1,windows
1896,54,128,258,1,49254,0,0,0,windows
1897,245,128,258,1,49255,0,0,0,windows
1898,245,128,258,1,49254,0,0,0,windows
1899,66,60,65535,0,49256,1430,8,1,windows
1900,54,128,258,1,49256,0,0,0,windows
1901,245,128,258,1,49256,0,0,0,windows
1902,1464,128,64769,1,49212,0,0,0,windows
1903,133,128,64769,1,49212,0,0,0,windows
1904,1464,128,64769,1,49211,0,0,0,windows
1905,118,128,64769,1,49211,0,0,0,windows
1906,636,128,64769,1,49211,0,0,0,windows
1907,54,60,1281,0,49255,0,0,0,windows
1908,1484,60,1281,0,49255,0,0,0,windows
1909,1249,60,1281,0,49255,0,0,0,windows
1910,54,128,64769,1,49255,0,0,0,windows
1911,54,60,1281,0,49254,0,0,0,windows
1912,1484,60,1281,0,49254,0,0,0,windows
1913,1249,60,1281,0,49254,0,0,0,windows
1914,54,128,64769,1,49254,0,0,0,windows
1915,181,54,42496,1,49212,0,0,0,windows
1916,54,60,1281,0,49256,0,0,0,windows
1917,1484,60,1281,0,49256,0,0,0,windows
1918,1249,60,1281,0,49256,0,0,0,windows
1919,54,128,64769,1,49256,0,0,0,windows
1920,1464,128,2,1,49212,0,0,0,windows
1921,135,128,2,1,49212,0,0,0,windows
1922,180,128,64769,1,49255,0,0,0,windows
1923,180,128,64769,1,49254,0,0,0,windows
1924,180,128,64769,1,49256,0,0,0,windows
1925,648,54,42496,1,49212,0,0,0,windows
1926,105,60,1281,0,49255,0,0,0,windows
1927,105,60,1281,0,49254,0,0,0,windows
1928,105,60,1281,0,49256,0,0,0,windows
1929,569,128,64257,1,49211,0,0,0,windows
1930,617,55,42496,1,49211,0,0,0,windows
1931,571,128,64769,1,49212,0,0,0,windows
1932,800,54,42496,1,49212,0,0,0,windows
1933,54,128,64001,1,49212,0,0,0,windows
1934,482,128,64769,1,49254,0,0,0,windows
1935,482,128,64769,1,49255,0,0,0,windows
1936,419,128,64769,1,49256,0,0,0,windows
1937,1327,60,2305,0,49254,0,0,0,windows
1938,1326,60,2305,0,49255,0,0,0,windows
1939,1484,60,2305,0,49256,0,0,0,windows
1940,941,60,2305,0,49256,0,0,0,windows
1941,54,128,65025,1,49256,0,0,0,windows
1942,66,128,32,1,49258,1460,8,1,windows
1943,66,128,32,1,49259,1460,8,1,windows
1944,66,128,32,1,49260,1460,8,1,windows
1945,66,128,32,1,49261,1460,8,1,windows
1946,66,128,32,1,49262,1460,8,1,windows
1947,66,128,32,1,49263,1460,8,1,windows
1948,66,60,65535,0,49258,1430,8,1,windows
1949,54,128,258,1,49258,0,0,0,windows
1950,66,60,65535,0,49260,1430,8,1,windows
1951,54,128,258,1,49260,0,0,0,windows
1952,66,60,65535,0,49259,1430,8,1,windows
1953,54,128,258,1,49259,0,0,0,windows
1954,66,60,65535,0,49261,1430,8,1,windows
1955,54,128,258,1,49261,0,0,0,windows
1956,248,128,258,1,49258,0,0,0,windows
1957,248,128,258,1,49260,0,0,0,windows
1958,248,128,258,1,49261,0,0,0,windows
1959,248,128,258,1,49259,0,0,0,windows
1960,66,60,65535,0,49262,1430,8,1,windows
1961,54,128,258,1,49262,0,0,0,windows
1962,248,128,258,1,49262,0,0,0,windows
1963,66,60,65535,0,49263,1430,8,1,windows
1964,54,128,258,1,49263,0,0,0,windows
1965,248,128,258,1,49263,0,0,0,windows
1966,54,60,1281,0,49260,0,0,0,windows
1967,54,60,1281,0,49258,0,0,0,windows
1968,54,60,1281,0,49261,0,0,0,windows
1969,1484,60,1281,0,49260,0,0,0,windows
1970,1475,60,1281,0,49260,0,0,0,windows
1971,54,128,64513,1,49260,0,0,0,windows
1972,54,60,1281,0,49259,0,0,0,windows
1973,1484,60,1281,0,49258,0,0,0,windows
1974,1476,60,1281,0,49258,0,0,0,windows
1975,54,128,64513,1,49258,0,0,0,windows
1976,1484,60,1281,0,49261,0,0,0,windows
1977,1474,60,1281,0,49261,0,0,0,windows
1978,54,128,64513,1,49261,0,0,0,windows
1979,1484,60,1281,0,49259,0,0,0,windows
1980,1475,60,1281,0,49259,0,0,0,windows
1981,54,128,64513,1,49259,0,0,0,windows
1982,54,60,1281,0,49262,0,0,0,windows
1983,1484,60,1281,0,49262,0,0,0,windows
1984,1475,60,1281,0,49262,0,0,0,windows
1985,54,128,64513,1,49262,0,0,0,windows
1986,54,60,1281,0,49263,0,0,0,windows
1987,1484,60,1281,0,49263,0,0,0,windows
1988,1474,60,1281,0,49263,0,0,0,windows
1989,54,128,64513,1,49263,0,0,0,windows
1990,180,128,64513,1,49260,0,0,0,windows
1991,180,128,64513,1,49258,0,0,0,windows
1992,180,128,64513,1,49261,0,0,0,windows
1993,180,128,64513,1,49259,0,0,0,windows
1994,180,128,64513,1,49262,0,0,0,windows
1995,180,128,64513,1,49263,0,0,0,windows
1996,105,60,1281,0,49260,0,0,0,windows
1997,105,60,1281,0,49258,0,0,0,windows
1998,105,60,1281,0,49261,0,0,0,windows
1999,105,60,1281,0,49262,0,0,0,windows
2000,105,60,1281,0,49259,0,0,0,windows
2001,105,60,1281,0,49263,0,0,0,windows
2002,1056,128,258,1,49260,0,0,0,windows
2003,1056,128,258,1,49261,0,0,0,windows
2004,680,128,258,1,49258,0,0,0,windows
2005,1056,128,258,1,49262,0,0,0,windows
2006,1056,128,258,1,49263,0,0,0,windows
2007,681,128,258,1,49259,0,0,0,windows
2008,54,60,3329,0,49263,0,0,0,windows
2009,54,60,3329,0,49260,0,0,0,windows
2010,54,60,3329,0,49262,0,0,0,windows
2011,54,60,2561,0,49258,0,0,0,windows
2012,54,60,3329,0,49261,0,0,0,windows
2013,54,60,2561,0,49259,0,0,0,windows
2014,1484,60,3329,0,49261,0,0,0,windows
2015,1165,60,3329,0,49261,0,0,0,windows
2016,54,128,64769,1,49261,0,0,0,windows
2017,88,60,3329,0,49261,0,0,0,windows
2018,1484,60,3329,0,49262,0,0,0,windows
2019,1203,60,3329,0,49262,0,0,0,windows
2020,54,128,64769,1,49262,0,0,0,windows
2021,88,60,3329,0,49262,0,0,0,windows
2022,1484,60,2561,0,49259,0,0,0,windows
2023,61,60,2561,0,49259,0,0,0,windows
2024,125,60,2561,0,49259,0,0,0,windows
2025,1484,60,2561,0,49258,0,0,0,windows
2026,60,60,2561,0,49258,0,0,0,windows
2027,125,60,2561,0,49258,0,0,0,windows
2028,1484,60,3329,0,49263,0,0,0,windows
2029,1120,60,3329,0,49263,0,0,0,windows
2030,54,128,64769,1,49263,0,0,0,windows
2031,88,60,3329,0,49263,0,0,0,windows
2032,66,128,32,1,49264,1460,8,1,windows
2033,66,128,32,1,49265,1460,8,1,windows
2034,66,128,32,1,49266,1460,8,1,windows
2035,66,128,32,1,49268,1460,8,1,windows
2036,66,128,32,1,49267,1460,8,1,windows
2037,66,128,32,1,49269,1460,8,1,windows
2038,66,128,32,1,49270,1460,8,1,windows
2039,66,128,32,1,49271,1460,8,1,windows
2040,66,47,65535,0,49264,1430,8,1,windows
2041,54,128,258,1,49264,0,0,0,windows
2042,235,128,258,1,49264,0,0,0,windows
2043,66,47,65535,0,49265,1430,8,1,windows
2044,54,128,258,1,49265,0,0,0,windows
2045,66,47,65535,0,49268,1430,8,1,windows
2046,54,128,258,1,49268,0,0,0,windows
2047,66,47,65535,0,49266,1430,8,1,windows
2048,54,128,258,1,49266,0,0,0,windows
2049,66,47,65535,0,49267,1430,8,1,windows
2050,54,128,258,1,49267,0,0,0,windows
2051,235,128,258,1,49268,0,0,0,windows
2052,235,128,258,1,49265,0,0,0,windows
2053,235,128,258,1,49266,0,0,0,windows
2054,235,128,258,1,49267,0,0,0,windows
2055,66,60,65535,0,49270,1430,8,1,windows
2056,54,128,258,1,49270,0,0,0,windows
2057,66,60,65535,0,49269,1430,8,1,windows
2058,54,128,258,1,49269,0,0,0,windows
2059,234,128,258,1,49270,0,0,0,windows
2060,234,128,258,1,49269,0,0,0,windows
2061,66,60,65535,0,49271,1430,8,1,windows
2062,54,128,258,1,49271,0,0,0,windows
2063,234,128,258,1,49271,0,0,0,windows
2064,54,47,1281,0,49264,0,0,0,windows
2065,1484,47,1281,0,49264,0,0,0,windows
2066,1229,47,1281,0,49264,0,0,0,windows
2067,54,128,64769,1,49264,0,0,0,windows
2068,54,47,1281,0,49268,0,0,0,windows
2069,54,47,1281,0,49265,0,0,0,windows
2070,54,47,1281,0,49267,0,0,0,windows
2071,54,60,1281,0,49270,0,0,0,windows
2072,54,47,1281,0,49266,0,0,0,windows
2073,1484,47,1281,0,49268,0,0,0,windows
2074,1229,47,1281,0,49268,0,0,0,windows
2075,54,128,64769,1,49268,0,0,0,windows
2076,1484,47,1281,0,49265,0,0,0,windows
2077,1230,47,1281,0,49265,0,0,0,windows
2078,54,128,64769,1,49265,0,0,0,windows
2079,1484,47,1281,0,49267,0,0,0,windows
2080,1229,47,1281,0,49267,0,0,0,windows
2081,54,128,64769,1,49267,0,0,0,windows
2082,1484,60,1281,0,49270,0,0,0,windows
2083,1269,60,1281,0,49270,0,0,0,windows
2084,54,128,64769,1,49270,0,0,0,windows
2085,1484,47,1281,0,49266,0,0,0,windows
2086,1229,47,1281,0,49266,0,0,0,windows
2087,54,128,64769,1,49266,0,0,0,windows
2088,54,60,1281,0,49269,0,0,0,windows
2089,1484,60,1281,0,49269,0,0,0,windows
2090,1271,60,1281,0,49269,0,0,0,windows
2091,54,128,64769,1,49269,0,0,0,windows
2092,180,128,64769,1,49264,0,0,0,windows
2093,54,60,1281,0,49271,0,0,0,windows
2094,1484,60,1281,0,49271,0,0,0,windows
2095,1270,60,1281,0,49271,0,0,0,windows
2096,54,128,64769,1,49271,0,0,0,windows
2097,180,128,64769,1,49267,0,0,0,windows
2098,180,128,64769,1,49265,0,0,0,windows
2099,180,128,64769,1,49268,0,0,0,windows
2100,180,128,64769,1,49270,0,0,0,windows
2101,180,128,64769,1,49266,0,0,0,windows
2102,180,128,64769,1,49269,0,0,0,windows
2103,180,128,64769,1,49271,0,0,0,windows
2104,105,47,1281,0,49264,0,0,0,windows
2105,105,60,1281,0,49270,0,0,0,windows
2106,54,128,64513,1,49270,0,0,0,windows
2107,105,47,1281,0,49267,0,0,0,windows
2108,105,47,1281,0,49265,0,0,0,windows
2109,105,47,1281,0,49268,0,0,0,windows
2110,105,47,1281,0,49266,0,0,0,windows
2111,105,60,1281,0,49269,0,0,0,windows
2112,54,128,64513,1,49269,0,0,0,windows
2113,105,60,1281,0,49271,0,0,0,windows
2114,54,128,64513,1,49271,0,0,0,windows
2115,976,128,64769,1,49267,0,0,0,windows
2116,976,128,64769,1,49268,0,0,0,windows
2117,572,128,64769,1,49264,0,0,0,windows
2118,975,128,64769,1,49266,0,0,0,windows
2119,571,128,64769,1,49265,0,0,0,windows
2120,54,60,2305,0,49265,0,0,0,windows
2121,54,60,2305,0,49264,0,0,0,windows
2122,54,60,3073,0,49268,0,0,0,windows
2123,54,60,3073,0,49267,0,0,0,windows
2124,54,60,3073,0,49266,0,0,0,windows
2125,1044,60,2305,0,49264,0,0,0,windows
2126,1043,60,2305,0,49265,0,0,0,windows
2127,66,128,32,1,49274,1460,8,1,windows
2128,66,128,32,1,49275,1460,8,1,windows
2129,829,60,3073,0,49267,0,0,0,windows
2130,829,60,3073,0,49266,0,0,0,windows
2131,829,60,3073,0,49268,0,0,0,windows
2132,975,128,64513,1,49270,0,0,0,windows
2133,66,60,65535,0,49275,1430,8,1,windows
2134,54,128,258,1,49275,0,0,0,windows
2135,66,60,65535,0,49274,1430,8,1,windows
2136,54,128,258,1,49274,0,0,0,windows
2137,266,128,258,1,49274,0,0,0,windows
2138,266,128,258,1,49275,0,0,0,windows
2139,54,60,3073,0,49270,0,0,0,windows
2140,974,128,64513,1,49269,0,0,0,windows
2141,829,60,3073,0,49270,0,0,0,windows
2142,975,128,258,1,49270,0,0,0,windows
2143,54,60,1281,0,49275,0,0,0,windows
2144,54,60,1281,0,49274,0,0,0,windows
2145,201,60,1281,0,49275,0,0,0,windows
2146,105,128,258,1,49275,0,0,0,windows
2147,201,60,1281,0,49274,0,0,0,windows
2148,105,128,258,1,49274,0,0,0,windows
2149,577,128,258,1,49275,0,0,0,windows
2150,576,128,64513,1,49271,0,0,0,windows
2151,54,60,3073,0,49269,0,0,0,windows
2152,54,60,4865,0,49270,0,0,0,windows
2153,829,60,3073,0,49269,0,0,0,windows
2154,829,60,4865,0,49270,0,0,0,windows
2155,54,128,65025,1,49270,0,0,0,windows
2156,54,60,2305,0,49275,0,0,0,windows
2157,54,60,2305,0,49271,0,0,0,windows
2158,829,60,2305,0,49275,0,0,0,windows
2159,54,128,65025,1,49275,0,0,0,windows
2160,829,60,2305,0,49271,0,0,0,windows
2161,1484,60,3329,0,49260,0,0,0,windows
2162,1127,60,3329,0,49260,0,0,0,windows
2163,54,128,64769,1,49260,0,0,0,windows
2164,976,128,258,1,49264,0,0,0,windows
2165,975,128,258,1,49274,0,0,0,windows
2166,54,60,3073,0,49274,0,0,0,windows
2167,54,60,4097,0,49264,0,0,0,windows
2168,829,60,4097,0,49264,0,0,0,windows
2169,54,128,65025,1,49264,0,0,0,windows
2170,829,60,3073,0,49274,0,0,0,windows
2171,54,128,65025,1,49274,0,0,0,windows
2172,1458,128,65025,1,49211,0,0,0,windows
2173,139,57,62721,1,49226,0,0,0,windows
2174,54,128,65281,1,49226,0,0,0,windows
2175,85,56,42496,1,49243,0,0,0,windows
2176,912,128,24827,1,50529,0,0,0,windows
2177,86,128,24827,1,50529,0,0,0,windows
2178,54,57,65535,1,50529,0,0,0,windows
2179,89,57,65535,1,50529,0,0,0,windows
2180,146,57,65535,1,50529,0,0,0,windows
2181,54,128,57850,1,50529,0,0,0,windows
2182,448,128,48123,1,50558,0,0,0,windows
2183,93,128,48123,1,50558,0,0,0,windows
2184,97,128,48123,1,50558,0,0,0,windows
2185,54,57,65535,1,50558,0,0,0,windows
2186,123,57,65535,1,50558,0,0,0,windows
2187,93,128,30459,1,50558,0,0,0,windows
2188,238,57,65535,1,50558,0,0,0,windows
2189,406,128,48890,1,50558,0,0,0,windows
2190,97,128,48890,1,50558,0,0,0,windows
2191,89,57,65535,1,50558,0,0,0,windows
2192,149,57,65535,1,50558,0,0,0,windows
2193,54,128,15610,1,50558,0,0,0,windows
2194,62,128,61690,1,50819,1460,0,1,windows
2195,62,128,61690,1,50820,1460,0,1,windows
2196,667,128,15610,1,50558,0,0,0,windows
2197,156,128,15610,1,50558,0,0,0,windows
2198,673,128,15610,1,50558,0,0,0,windows
2199,99,128,15610,1,50558,0,0,0,windows
2200,54,128,63225,1,50558,0,0,0,windows
2201,416,128,38905,1,50558,0,0,0,windows
2202,97,128,38905,1,50558,0,0,0,windows
2203,415,128,38905,1,50558,0,0,0,windows
2204,54,128,5625,1,50558,0,0,0,windows
2205,54,128,37880,1,50558,0,0,0,windows
2206,62,128,61690,1,50821,1460,0,1,windows
2207,62,128,61690,1,50822,1460,0,1,windows
2208,418,128,13560,1,50558,0,0,0,windows
2209,97,128,13560,1,50558,0,0,0,windows
2210,54,128,61175,1,50558,0,0,0,windows
2211,406,128,23805,1,50558,0,0,0,windows
2212,97,128,23805,1,50558,0,0,0,windows
2213,54,128,56060,1,50558,0,0,0,windows
2214,406,128,56060,1,50558,0,0,0,windows
2215,97,128,56060,1,50558,0,0,0,windows
2216,62,48,4210,1,50819,1460,0,1,windows
2217,54,128,61690,1,50819,0,0,0,windows
2218,571,128,61690,1,50819,0,0,0,windows
2219,54,128,63995,1,50558,0,0,0,windows
2220,415,128,63995,1,50558,0,0,0,windows
2221,97,128,63995,1,50558,0,0,0,windows
2222,54,128,46075,1,50558,0,0,0,windows
2223,62,48,4210,1,50820,1460,0,1,windows
2224,54,128,61690,1,50820,0,0,0,windows
2225,571,128,61690,1,50820,0,0,0,windows
2226,54,128,62970,1,50558,0,0,0,windows
2227,419,128,62970,1,50558,0,0,0,windows
2228,97,128,62970,1,50558,0,0,0,windows
2229,54,128,45050,1,50558,0,0,0,windows
2230,54,128,61945,1,50558,0,0,0,windows
2231,62,48,4210,1,50822,1460,0,1,windows
2232,54,128,61690,1,50822,0,0,0,windows
2233,62,48,4210,1,50821,1460,0,1,windows
2234,54,128,61690,1,50821,0,0,0,windows
2235,571,128,61690,1,50822,0,0,0,windows
2236,571,128,61690,1,50821,0,0,0,windows
2237,54,49,16501,1,50819,0,0,0,windows
2238,210,49,16501,1,50819,0,0,0,windows
2239,105,128,21754,1,50819,0,0,0,windows
2240,1509,128,21754,1,50819,0,0,0,windows
2241,54,49,16501,1,50820,0,0,0,windows
2242,210,49,16501,1,50820,0,0,0,windows
2243,105,128,21754,1,50820,0,0,0,windows
2244,1514,128,21754,1,50820,0,0,0,windows
2245,185,128,21754,1,50820,0,0,0,windows
2246,54,49,16501,1,50822,0,0,0,windows
2247,210,49,16501,1,50822,0,0,0,windows
2248,105,128,21754,1,50822,0,0,0,windows
2249,1191,128,21754,1,50822,0,0,0,windows
2250,54,49,16501,1,50821,0,0,0,windows
2251,210,49,16501,1,50821,0,0,0,windows
2252,105,128,21754,1,50821,0,0,0,windows
2253,1174,128,21754,1,50821,0,0,0,windows
2254,54,49,2685,1,50819,0,0,0,windows
